country,region,happiness_score,gdp_per_capita,social_support,life_expectancy,freedom,generosity,corruption,year,region_avg_happiness,region_avg_gdp,happiness_vs_region,happiness_zscore
Tunisia,Middle East and Northern Africa,4.80499982833862,1.00726580619812,0.868351459503174,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844,2017,5.369684194263658,1.168535430180399,-0.5646843659250376,-0.5606670615779089
Palestinian Territories,Middle East and Northern Africa,4.77500009536743,0.716249227523804,1.15564715862274,0.565666973590851,0.25471106171608,0.114173173904419,0.0892826020717621,2017,5.369684194263658,1.168535430180399,-0.5946840988962281,-0.5875748888985106
Egypt,Middle East and Northern Africa,4.7350001335144,0.989701807498932,0.997471392154694,0.520187258720398,0.282110154628754,0.128631442785263,0.114381365478039,2017,5.369684194263658,1.168535430180399,-0.6346840607492581,-0.6234522771207855
Bulgaria,Central and Eastern Europe,4.71400022506714,1.1614590883255,1.43437945842743,0.708217680454254,0.289231717586517,0.113177694380283,0.0110515309497714,2017,5.409931034877382,1.0920510189286596,-0.6959308098102426,-0.6422878417836434
Sierra Leone,Sub-Saharan Africa,4.70900011062622,0.36842092871666,0.984136044979095,0.0055647538974881,0.318697690963745,0.293040901422501,0.0710951760411263,2017,4.111948722448104,0.501748885625066,0.5970513881781159,-0.64677262223448
Cameroon,Sub-Saharan Africa,4.69500017166138,0.564305365085602,0.946018218994141,0.132892116904259,0.430388748645782,0.236298456788063,0.0513066314160824,2017,4.111948722448104,0.501748885625066,0.5830514492132757,-0.6593296653430518
Iran,Middle East and Northern Africa,4.69199991226196,1.15687310695648,0.711551249027252,0.639333188533783,0.249322608113289,0.387242913246155,0.048761073499918,2017,5.369684194263658,1.168535430180399,-0.6776842820016977,-0.6620207046904393
Albania,Central and Eastern Europe,4.64400005340576,0.996192753314972,0.803685247898102,0.731159746646881,0.381498634815216,0.201312944293022,0.0398642159998417,2017,5.409931034877382,1.0920510189286596,-0.7659309814716222,-0.7050734850187248
Bangladesh,Southern Asia,4.60799980163574,0.586682975292206,0.735131740570068,0.533241033554077,0.478356659412384,0.172255352139473,0.123717859387398,2017,4.628428561346872,0.6974788137844629,-0.020428759711131228,-0.7373633910340925
Namibia,Sub-Saharan Africa,4.57399988174438,0.964434325695038,1.0984708070755,0.33861181139946,0.520303547382355,0.0771337449550629,0.0931469723582268,2017,4.111948722448104,0.501748885625066,0.4620511592962764,-0.7678591282538062
Kenya,Sub-Saharan Africa,4.55299997329712,0.560479462146759,1.06795072555542,0.309988349676132,0.452763766050339,0.444860309362411,0.0646413192152977,2017,4.111948722448104,0.501748885625066,0.4410512508490161,-0.7866946929166639
Mozambique,Sub-Saharan Africa,4.55000019073486,0.234305649995804,0.870701014995575,0.106654435396194,0.480791091918945,0.322228103876114,0.179436385631561,2017,4.111948722448104,0.501748885625066,0.4380514682867558,-0.7893853045718466
Myanmar,Southeastern Asia,4.54500007629395,0.367110550403595,1.12323594093323,0.397522568702698,0.514492034912109,0.838075160980225,0.188816204667091,2017,5.444875001907348,0.965252861380578,-0.899874925613398,-0.7938700850226745
Senegal,Sub-Saharan Africa,4.53499984741211,0.479309022426605,1.17969191074371,0.409362852573395,0.377922266721725,0.183468893170357,0.115460447967052,2017,4.111948722448104,0.501748885625066,0.4230511249640063,-0.8028396459243479
Zambia,Sub-Saharan Africa,4.51399993896484,0.636406779289246,1.00318729877472,0.257835894823074,0.461603492498398,0.249580144882202,0.0782135501503944,2017,4.111948722448104,0.501748885625066,0.40205121651673625,-0.8216752105872144
Iraq,Middle East and Northern Africa,4.49700021743774,1.10271048545837,0.978613197803497,0.501180469989777,0.288555532693863,0.19963726401329,0.107215754687786,2017,5.369684194263658,1.168535430180399,-0.8726839768259183,-0.8369228653509688
Gabon,Sub-Saharan Africa,4.46500015258789,1.1982102394104,1.1556202173233,0.356578588485718,0.312328577041626,0.0437853783369064,0.0760467872023582,2017,4.111948722448104,0.501748885625066,0.3530514301397858,-0.8656248614672245
Ethiopia,Sub-Saharan Africa,4.46000003814697,0.339233845472336,0.86466920375824,0.353409707546234,0.408842742443085,0.312650740146637,0.165455713868141,2017,4.111948722448104,0.501748885625066,0.34805131569886605,-0.8701096419180612
Sri Lanka,Southern Asia,4.44000005722046,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.490863561630249,0.0736539661884308,2017,4.628428561346872,0.6974788137844629,-0.18842850412641177,-0.8880483360291943
Armenia,Central and Eastern Europe,4.37599992752075,0.900596737861633,1.00748372077942,0.637524425983429,0.198303267359734,0.0834880918264389,0.0266744215041399,2017,5.409931034877382,1.0920510189286596,-1.033931107356632,-0.9454523282617144
India,Southern Asia,4.31500005722046,0.792221248149872,0.754372596740723,0.455427616834641,0.469987004995346,0.231538489460945,0.0922268852591515,2017,4.628428561346872,0.6974788137844629,-0.31342850412641177,-1.000165281146847
Mauritania,Sub-Saharan Africa,4.29199981689453,0.648457288742065,1.2720308303833,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328,2017,4.111948722448104,0.501748885625066,0.18005109444642642,-1.0207950146053677
Congo (Brazzaville),Sub-Saharan Africa,4.29099988937378,0.808964252471924,0.832044363021851,0.28995743393898,0.435025870800018,0.120852127671242,0.0796181336045265,2017,4.111948722448104,0.501748885625066,0.17905116692567624,-1.0216918851570924
Georgia,Central and Eastern Europe,4.28599977493286,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.0540088154375553,0.251666635274887,2017,5.409931034877382,1.0920510189286596,-1.1239312599445217,-1.026176665607929
Congo (Kinshasa),Sub-Saharan Africa,4.28000020980835,0.0921023488044739,1.22902345657349,0.191407024860382,0.235961347818375,0.246455833315849,0.0602413564920425,2017,4.111948722448104,0.501748885625066,0.16805148736024567,-1.0315578889182855
Mali,Sub-Saharan Africa,4.19000005722046,0.476180493831635,1.28147339820862,0.169365674257278,0.306613743305206,0.183354198932648,0.104970246553421,2017,4.111948722448104,0.501748885625066,0.07805133477235593,-1.1122822262645
Ivory Coast,Sub-Saharan Africa,4.17999982833862,0.603048920631409,0.904780030250549,0.0486421696841717,0.447706192731857,0.201237469911575,0.130061775445938,2017,4.111948722448104,0.501748885625066,0.06805110589051644,-1.1212517871661734
Cambodia,Southeastern Asia,4.16800022125244,0.601765096187592,1.00623834133148,0.429783403873444,0.633375823497772,0.385922968387604,0.0681059509515762,2017,5.444875001907348,0.965252861380578,-1.2768747806549081,-1.1320146614790911
Sudan,Sub-Saharan Africa,4.13899993896484,0.65951669216156,1.21400856971741,0.290920823812485,0.0149958552792668,0.182317450642586,0.089847519993782,2017,4.111948722448104,0.501748885625066,0.027051216516736254,-1.158026045940173
Ghana,Sub-Saharan Africa,4.11999988555908,0.667224824428558,0.873664736747742,0.295637726783752,0.423026293516159,0.256923943758011,0.0253363698720932,2017,4.111948722448104,0.501748885625066,0.008051163110976312,-1.1750678694995815
Ukraine,Central and Eastern Europe,4.09600019454956,0.89465194940567,1.39453756809235,0.575903952121735,0.122974775731564,0.270061463117599,0.0230294708162546,2017,5.409931034877382,1.0920510189286596,-1.3139308403278225,-1.1965940458176219
Uganda,Sub-Saharan Africa,4.08099985122681,0.381430715322495,1.12982773780823,0.217632606625557,0.443185955286026,0.325766056776047,0.057069718837738,2017,4.111948722448104,0.501748885625066,-0.03094887122129375,-1.210048387170123
Burkina Faso,Sub-Saharan Africa,4.03200006484985,0.3502277135849,1.04328000545502,0.215844258666039,0.324367851018906,0.250864684581757,0.120328105986118,2017,4.111948722448104,0.501748885625066,-0.07994865759825398,-1.253998038050142
Niger,Sub-Saharan Africa,4.02799987792969,0.161925330758095,0.993025004863739,0.26850500702858,0.36365869641304,0.228673845529556,0.138572946190834,2017,4.111948722448104,0.501748885625066,-0.08394884451841378,-1.2575859479492453
Malawi,Sub-Saharan Africa,3.97000002861023,0.233442038297653,0.512568831443787,0.315089583396912,0.466914653778076,0.287170469760895,0.0727116540074348,2017,4.111948722448104,0.501748885625066,-0.141948693837874,-1.3096080753331019
Chad,Sub-Saharan Africa,3.93600010871887,0.438012987375259,0.953855872154236,0.0411347150802612,0.16234202682972,0.216113850474358,0.0535818822681904,2017,4.111948722448104,0.501748885625066,-0.1759486137292341,-1.3401038125528155
Zimbabwe,Sub-Saharan Africa,3.875,0.375846534967422,1.08309590816498,0.196763753890991,0.336384207010269,0.189143493771553,0.0953753814101219,2017,4.111948722448104,0.501748885625066,-0.23694872244810394,-1.3948169792840506
Lesotho,Sub-Saharan Africa,3.80800008773804,0.521021246910095,1.19009518623352,0.0,0.390661299228668,0.157497271895409,0.119094640016556,2017,4.111948722448104,0.501748885625066,-0.3039486347100637,-1.4549115831717443
Angola,Sub-Saharan Africa,3.79500007629395,0.858428180217743,1.10441195964813,0.0498686656355858,0.0,0.097926490008831,0.0697203353047371,2017,4.111948722448104,0.501748885625066,-0.31694864615415375,-1.4665717557285916
Afghanistan,Southern Asia,3.79399991035461,0.401477217674255,0.581543326377869,0.180746778845787,0.106179520487785,0.311870932579041,0.0611578300595284,2017,4.628428561346872,0.6974788137844629,-0.8344286509922618,-1.467468840126428
Botswana,Sub-Saharan Africa,3.76600003242493,1.12209415435791,1.22155499458313,0.341755509376526,0.505196332931519,0.0993484482169151,0.0985831990838051,2017,4.111948722448104,0.501748885625066,-0.3459486900231741,-1.4925829263435713
Benin,Sub-Saharan Africa,3.65700006484985,0.431085407733917,0.435299843549728,0.209930211305618,0.425962775945663,0.207948461174965,0.0609290152788162,2017,4.111948722448104,0.501748885625066,-0.454948657598254,-1.5903488734031008
Madagascar,Sub-Saharan Africa,3.64400005340576,0.305808693170547,0.913020372390747,0.375223308801651,0.189196765422821,0.208732530474663,0.0672319754958153,2017,4.111948722448104,0.501748885625066,-0.467948669042344,-1.6020090459599479
Haiti,Latin America and Caribbean,3.6029999256134,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.489203780889511,0.0998721495270729,2017,5.957818193869158,1.0069808174263348,-2.3548182682557575,-1.63878351858005
Yemen,Middle East and Northern Africa,3.59299993515015,0.591683447360992,0.93538224697113,0.310080915689468,0.249463722109795,0.104125209152699,0.0567674227058887,2017,5.369684194263658,1.168535430180399,-1.776684259113508,-1.6477528656356122
South Sudan,Sub-Saharan Africa,3.59100008010864,0.39724862575531,0.601323127746582,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035,2017,4.111948722448104,0.501748885625066,-0.520948642339464,-1.6495466067390703
Liberia,Sub-Saharan Africa,3.53299999237061,0.119041793048382,0.872117936611176,0.229918196797371,0.332881182432175,0.26654988527298,0.0389482490718365,2017,4.111948722448104,0.501748885625066,-0.578948730077494,-1.7015689479690204
Guinea,Sub-Saharan Africa,3.50699996948242,0.244549930095673,0.791244685649872,0.194129139184952,0.348587512969971,0.264815092086792,0.110937617719173,2017,4.111948722448104,0.501748885625066,-0.6049487529656838,-1.7248892930827235
Togo,Sub-Saharan Africa,3.49499988555908,0.305444717407227,0.431882530450821,0.247105568647385,0.38042613863945,0.196896150708199,0.0956650152802467,2017,4.111948722448104,0.501748885625066,-0.6169488368890241,-1.7356525950878463
Rwanda,Sub-Saharan Africa,3.47099995613098,0.368745893239975,0.945707023143768,0.326424807310104,0.581843852996826,0.252756029367447,0.455220013856888,2017,4.111948722448104,0.501748885625066,-0.6409487663171238,-1.7571789852519888
Syria,Middle East and Northern Africa,3.46199989318848,0.777153134346008,0.396102607250214,0.50053334236145,0.0815394446253777,0.493663728237152,0.151347130537033,2017,5.369684194263658,1.168535430180399,-1.9076843010751778,-1.7652514617558264
Tanzania,Sub-Saharan Africa,3.34899997711182,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,2017,4.111948722448104,0.501748885625066,-0.762948745336284,-1.8666051048683567
Burundi,Sub-Saharan Africa,2.90499997138977,0.091622568666935,0.629793584346771,0.151610791683197,0.0599007532000542,0.204435184597969,0.0841479450464249,2017,4.111948722448104,0.501748885625066,-1.2069487510583339,-2.2648444990585697
Central African Republic,Sub-Saharan Africa,2.69300007820129,0.0,0.0,0.0187726859003305,0.270842045545578,0.280876487493515,0.0565650761127472,2017,4.111948722448104,0.501748885625066,-1.418948644246814,-2.4549947421750584
Finland,Western Europe,7.632,1.305,1.592,0.874,0.681,0.202,0.393,2018,6.781761904761905,1.321047619047619,0.8502380952380948,1.9749699231721245
Norway,Western Europe,7.594,1.456,1.582,0.861,0.686,0.286,0.34,2018,6.781761904761905,1.321047619047619,0.8122380952380954,1.9408863718563587
Denmark,Western Europe,7.555,1.351,1.59,0.868,0.683,0.284,0.408,2018,6.781761904761905,1.321047619047619,0.7732380952380948,1.9059058849796504
Iceland,Western Europe,7.495,1.343,1.644,0.914,0.677,0.353,0.138,2018,6.781761904761905,1.321047619047619,0.7132380952380952,1.8520897513231773
Switzerland,Western Europe,7.487,1.42,1.549,0.927,0.66,0.256,0.357,2018,6.781761904761905,1.321047619047619,0.7052380952380952,1.8449142668356475
Netherlands,Western Europe,7.441,1.361,1.488,0.878,0.638,0.333,0.295,2018,6.781761904761905,1.321047619047619,0.659238095238095,1.803655231032351
Canada,North America,7.328,1.33,1.532,0.896,0.653,0.321,0.291,2018,7.107,1.3639999999999999,0.22100000000000009,1.7023015126459933
New Zealand,Australia and New Zealand,7.324,1.268,1.601,0.876,0.669,0.365,0.389,2018,7.298,1.304,0.0259999999999998,1.698713770402228
Sweden,Western Europe,7.314,1.355,1.501,0.913,0.659,0.285,0.383,2018,6.781761904761905,1.321047619047619,0.5322380952380952,1.689744414792816
Australia,Australia and New Zealand,7.272,1.34,1.573,0.91,0.647,0.361,0.302,2018,7.298,1.304,-0.0259999999999998,1.6520731212332846
United Kingdom,Western Europe,7.19,1.244,1.433,0.888,0.464,0.262,0.082,2018,6.781761904761905,1.321047619047619,0.4082380952380955,1.5785244052361045
Austria,Western Europe,7.139,1.341,1.504,0.891,0.617,0.242,0.224,2018,6.781761904761905,1.321047619047619,0.35723809523809535,1.532780691628102
Costa Rica,Latin America and Caribbean,7.072,1.01,1.459,0.817,0.632,0.143,0.101,2018,5.950136363636363,0.9013181818181818,1.1218636363636367,1.47268600904504
Ireland,Western Europe,6.977,1.448,1.583,0.876,0.614,0.307,0.306,2018,6.781761904761905,1.321047619047619,0.19523809523809543,1.387477130755624
Germany,Western Europe,6.965,1.34,1.474,0.861,0.586,0.273,0.28,2018,6.781761904761905,1.321047619047619,0.18323809523809498,1.3767139040243288
Belgium,Western Europe,6.927,1.324,1.483,0.894,0.583,0.188,0.24,2018,6.781761904761905,1.321047619047619,0.14523809523809472,1.3426303527085621
Luxembourg,Western Europe,6.91,1.576,1.52,0.896,0.632,0.196,0.321,2018,6.781761904761905,1.321047619047619,0.12823809523809526,1.3273824481725618
United States,North America,6.886,1.398,1.471,0.819,0.547,0.291,0.133,2018,7.107,1.3639999999999999,-0.22100000000000009,1.3058559947099724
Israel,Middle East and Northern Africa,6.814,1.301,1.559,0.883,0.533,0.354,0.272,2018,5.282736842105263,1.081157894736842,1.5312631578947373,1.2412766343222044
United Arab Emirates,Middle East and Northern Africa,6.774,2.096,0.776,0.67,0.284,0.186,0.38306168210050523,2018,5.282736842105263,1.081157894736842,1.4912631578947373,1.2053992118845553
Czech Republic,Central and Eastern Europe,6.711,1.233,1.489,0.854,0.543,0.064,0.034,2018,5.463965517241379,0.9893448275862069,1.2470344827586217,1.1488922715452585
Malta,Western Europe,6.627,1.27,1.525,0.884,0.645,0.376,0.142,2018,6.781761904761905,1.321047619047619,-0.1547619047619051,1.0735496844261954
France,Western Europe,6.489,1.293,1.466,0.908,0.52,0.098,0.176,2018,6.781761904761905,1.321047619047619,-0.292761904761905,0.9497725770163066
Mexico,Latin America and Caribbean,6.488,1.038,1.252,0.761,0.479,0.069,0.095,2018,5.950136363636363,0.9013181818181818,0.5378636363636371,0.9488756414553658
